name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,fixed_effect_type,feature_dimension,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
np-in_context-steps_2D-seed4,nlb8j8ep,2026-07-24T10:42:34Z,np,in_context,4,rmse,0.5526020833333334,0.9804564021030838,0.5441747395833333,0.9647820959980002,4132.463871002197,6.600809097290039,5.7324628829956055,,steps,2,,0.0002113705944064,,,,,,,,,,,,,,,1309.0,0.0517559963200033
np-in_context-steps_2D-seed4,pm4ej5ts,2026-07-24T19:22:50Z,np,in_context,4,rmse,0.5481859375,0.97487388052789,0.5439939778645834,0.967513624268896,5459.509069442749,3.0541799068450928,3.709196805953979,,steps,2,,2.465844721448737e-05,,,,,,,,,,,,,,,2509.0,0.0176985004103839
np-in_context-steps_2D-seed4,qfy7gmzn,2026-07-23T13:56:23Z,np,in_context,4,rmse,0.55023359375,0.9765737861349412,0.5466075520833333,0.9700152907742922,4786.435806035996,4.987282037734985,5.154014587402344,,steps,2,,0.0001067748270948,,,,,,,,,,,,,,,1656.0,0.0399347564316719
np-in_context-steps_2D-seed4,qz6cvm7s,2026-07-23T06:19:42Z,np,in_context,4,rmse,0.54761171875,0.9734443262643658,0.5386794270833334,0.9588831000924208,8623.736130952835,5.397774696350098,4.773572206497192,,steps,2,,3.823475224675184e-05,,,,,,,,,,,,,,,3032.0,0.0863890037284231
np-in_context-steps_2D-seed4,r75967pc,2026-07-24T08:19:37Z,np,in_context,4,rmse,0.5498015625,0.974535653935237,0.5453624348958334,0.9656418026141512,5602.307536125183,6.246002197265625,6.026546955108643,,steps,2,,9.7803370166594e-05,,,,,,,,,,,,,,,1656.0,0.0244076469689557
np-in_context-steps_2D-seed4,rjphf0nc,2026-07-25T00:29:19Z,np,in_context,4,rmse,0.5448964192708333,0.9690194879360784,0.538137890625,0.9562581785377506,7379.443100452423,4.246525049209595,4.085086345672607,,steps,2,,5.170191786366994e-05,,,,,,,,,,,,,,,3223.0,0.1657475018303859
np-in_context-steps_2D-seed4,rug2p259,2026-07-24T13:53:30Z,np,in_context,4,rmse,0.5687108072916667,1.0129277536136014,0.560166796875,0.9977557062562707,6054.922966003418,3.884824991226196,4.592888116836548,,steps,2,,2.342658105820404e-05,,,,,,,,,,,,,,,2422.0,0.1093420558686559
np-in_context-steps_2D-seed4,sivlbc4g,2026-07-24T11:52:34Z,np,in_context,4,rmse,0.54651171875,0.9680880796949493,0.5385397135416666,0.954220578128242,7163.115758180618,4.96081018447876,4.723052740097046,,steps,2,,0.0001096821720752,,,,,,,,,,,,,,,2277.0,0.0623422152178821
np-in_context-steps_2D-seed4,sl7y6p6k,2026-07-24T17:04:03Z,np,in_context,4,rmse,0.5381195963541666,0.951618541833672,0.5380166015625,0.9515174710191152,4426.190379858017,4.475522994995117,4.311013698577881,,steps,2,,0.000616104953938,,,,,,,,,,,,,,,1972.0,0.1878997883128378
np-in_context-steps_2D-seed4,tc73b8rc,2026-07-23T10:36:59Z,np,in_context,4,rmse,0.5463200520833333,0.9704858772091997,0.5395259765625,0.9598419899707864,7622.368568658829,5.039926290512085,4.692232608795166,,steps,2,,5.4041038546473305e-05,,,,,,,,,,,,,,,2727.0,0.0584289297070436
np-in_context-steps_2D-seed4,tei2d6om,2026-07-24T15:34:53Z,np,in_context,4,rmse,0.5350847005208333,0.9480210401938396,0.5307909505208334,0.9424861027323188,5271.212749481201,3.6666200160980233,4.228092908859253,,steps,2,,0.0003550304858128,,,,,,,,,,,,,,,2235.0,0.1939169255529117
np-in_context-steps_2D-seed4,udmmi5qx,2026-07-22T11:41:03Z,np,in_context,4,rmse,0.5525391927083333,0.9773912114771524,0.5441225911458333,0.964724272528787,3410.184745550156,6.91326904296875,6.504412651062012,,steps,2,,0.0007969454818643,,,,,,,,,,,,,,,921.0,0.0749080237694725
np-in_context-steps_2D-seed4,uo8wrgib,2026-07-22T12:38:27Z,np,in_context,4,rmse,0.5380154296875,0.9543234593349128,0.5292985026041667,0.9395884507978732,10150.33149600029,7.977348327636719,6.714760780334473,,steps,2,,0.0001575132049977,,,,,,,,,,,,,,,2736.0,0.146398788362281
np-in_context-steps_2D-seed4,vw3r8f3e,2026-07-22T19:48:23Z,np,in_context,4,rmse,0.54194970703125,0.9604195000924052,0.535258203125,0.9482104386812056,6514.99719452858,6.298080682754517,6.523253440856934,,steps,2,,0.000260702475837,,,,,,,,,,,,,,,1867.0,0.1202230023486417
np-in_context-steps_2D-seed4,vzl9ee4a,2026-07-23T18:53:27Z,np,in_context,4,rmse,0.5606593098958333,0.9983494569350068,0.55021796875,0.9793021384307912,12319.855304718018,6.438989639282227,6.3633177280426025,,steps,2,,2.193048555664368e-05,,,,,,,,,,,,,,,3498.0,0.1215089703802876
np-in_context-steps_2D-seed4,ympz6ows,2026-07-24T18:18:16Z,np,in_context,4,rmse,0.5483524739583333,0.9652828916911348,0.5430437174479167,0.9570769126108029,3845.882848739624,4.171224117279053,4.890384435653687,,steps,2,,0.0006978281265126,,,,,,,,,,,,,,,1564.0,0.119579995762217
np-in_context-steps_2D-seed4,zyyzw229,2026-07-22T18:49:57Z,np,in_context,4,rmse,0.566259375,0.9917695782058892,0.5615999348958334,0.9842829236613336,3471.1812438964844,5.453503608703613,6.794728755950928,,steps,2,,0.0005399484409787,,,,,,,,,,,,,,,1009.0,0.0116167224336398
np-few_shot-steps_2D-seed0,0rsc10ui,2026-07-22T10:12:36Z,np,few_shot,0,rmse,0.590643798828125,1.0436149428949753,0.5816021728515625,1.0277520955098671,2746.611158132553,1.1668121814727783,1.209258794784546,,steps,2,,0.000616104953938,,,,,,,,,,,,,,,1782.0,0.1878997883128378
np-few_shot-steps_2D-seed0,1p5lca5z,2026-07-22T12:58:03Z,np,few_shot,0,rmse,0.60449609375,1.0747413776537986,0.5958742065429687,1.0558713413117606,2902.158148765564,1.315544605255127,1.2844371795654297,,steps,2,,3.488976654890367e-05,,,,,,,,,,,,,,,1895.0,0.0777354579378964
np-few_shot-steps_2D-seed0,4nlfudp4,2026-07-21T20:36:50Z,np,few_shot,0,rmse,0.6030364990234375,1.0660688322032486,0.5926344604492187,1.0461465494524709,1158.2019457817078,0.9784870147705078,0.839545726776123,,steps,2,,0.0005399484409787,,,,,,,,,,,,,,,922.0,0.0116167224336398
np-few_shot-steps_2D-seed0,68oqztv4,2026-07-22T09:43:13Z,np,few_shot,0,rmse,0.5960924072265625,1.054682362418622,0.5857957153320312,1.0357579420061924,1750.8528563976288,1.161386013031006,0.8786883354187012,,steps,2,,0.0003550304858128,,,,,,,,,,,,,,,1149.0,0.1939169255529117
np-few_shot-steps_2D-seed0,69ni3zlx,2026-07-22T08:15:08Z,np,few_shot,0,rmse,0.590679931640625,1.0450420303624408,0.5850313110351563,1.0339327378070036,2470.9803047180176,1.1630663871765137,1.058909893035889,,steps,2,,0.0001096821720752,,,,,,,,,,,,,,,1912.0,0.0623422152178821
np-few_shot-steps_2D-seed0,7hntgw53,2026-07-22T11:38:58Z,np,few_shot,0,rmse,0.6047683715820312,1.0721162147412806,0.5925192260742187,1.0503818031975576,2620.712115764618,1.328270673751831,1.1043050289154053,,steps,2,,2.465844721448737e-05,,,,,,,,,,,,,,,1721.0,0.0176985004103839
np-few_shot-steps_2D-seed0,bs9aomim,2026-07-21T19:48:11Z,np,few_shot,0,rmse,0.605162841796875,1.0724955657486428,0.5933889770507812,1.0504693886526582,2908.401055574417,1.1144006252288818,0.992600917816162,,steps,2,,2.0511104188433963e-05,,,,,,,,,,,,,,,2291.0,0.0312037280884873
np-few_shot-steps_2D-seed0,e0v1rq0f,2026-07-21T20:56:28Z,np,few_shot,0,rmse,0.5966830444335938,1.0562236031496848,0.58878466796875,1.040382436958652,1565.8311309814453,0.968555212020874,0.9163312911987304,,steps,2,,0.000260702475837,,,,,,,,,,,,,,,1223.0,0.1202230023486417
np-few_shot-steps_2D-seed0,fvexsz8a,2026-07-22T02:37:52Z,np,few_shot,0,rmse,0.5968313598632813,1.0550254296349606,0.5917459106445313,1.0457038471353477,2417.875418186188,1.090845823287964,0.9392354488372804,,steps,2,,0.0001067748270948,,,,,,,,,,,,,,,1935.0,0.0399347564316719
np-few_shot-steps_2D-seed0,g06iqyc1,2026-07-21T21:37:40Z,np,few_shot,0,rmse,0.621058837890625,1.103566923961447,0.6124552001953125,1.0861224932484177,2056.609135389328,0.9070155620574952,0.8707702159881592,,steps,2,,2.658754398327269e-05,,,,,,,,,,,,,,,1589.0,0.1664885281600843
np-few_shot-steps_2D-seed0,g2nalz8z,2026-07-21T18:50:59Z,np,few_shot,0,rmse,0.5940792846679688,1.0477647236877503,0.5885578002929688,1.0375231629188435,1573.705713033676,0.9881424903869628,0.8600418567657471,,steps,2,,0.0007969454818643,,,,,,,,,,,,,,,1128.0,0.0749080237694725
np-few_shot-steps_2D-seed0,gyuhqvmi,2026-07-22T00:32:03Z,np,few_shot,0,rmse,0.6116629638671875,1.0870585840976086,0.6013367309570312,1.0658950476111069,3574.0339934825897,1.0065228939056396,1.0801644325256348,,steps,2,,1.9010245319870364e-05,,,,,,,,,,,,,,,2656.0,0.1223705789444759
np-few_shot-steps_2D-seed0,h2w8gr8w,2026-07-21T23:41:11Z,np,few_shot,0,rmse,0.603078857421875,1.0703821936010929,0.5910460205078125,1.0471118420167858,3040.249091386795,1.153808832168579,1.145763874053955,,steps,2,,3.823475224675184e-05,,,,,,,,,,,,,,,2177.0,0.0863890037284231
np-few_shot-steps_2D-seed0,i6q0hykd,2026-07-21T21:22:45Z,np,few_shot,0,rmse,0.6065739135742187,1.069203429938086,0.596107421875,1.0516427760966025,858.6475522518158,0.7578125,0.8654682636260986,,steps,2,,0.0008706020878304,,,,,,,,,,,,,,,651.0,0.0041168988591604
np-few_shot-steps_2D-seed0,igcww6c5,2026-07-22T02:11:47Z,np,few_shot,0,rmse,0.593373779296875,1.0490115862595475,0.5845782470703125,1.0341938004122433,1554.069354057312,0.7648391723632812,1.0206351280212402,,steps,2,,0.0003718364180573,,,,,,,,,,,,,,,1221.0,0.0912139968434072
np-few_shot-steps_2D-seed0,ir4hkqjh,2026-07-22T07:06:36Z,np,few_shot,0,rmse,0.5989651489257812,1.0614283068993966,0.5967388305664062,1.0548722926337637,1704.570422887802,1.2373909950256348,0.9375603199005128,,steps,2,,9.7803370166594e-05,,,,,,,,,,,,,,,1359.0,0.0244076469689557
np-few_shot-steps_2D-seed0,me8a9i27,2026-07-22T07:50:19Z,np,few_shot,0,rmse,0.598555419921875,1.059908436829769,0.5902282104492188,1.043347834197161,1478.4077274799347,0.924241304397583,0.8329763412475586,,steps,2,,0.0002113705944064,,,,,,,,,,,,,,,1175.0,0.0517559963200033
np-few_shot-steps_2D-seed0,msmw6rp8,2026-07-22T03:18:21Z,np,few_shot,0,rmse,0.6168763427734375,1.0962892514602445,0.60535302734375,1.0731435155680846,3648.142400979996,1.117336988449097,0.8355600833892822,,steps,2,,1.2385137298860926e-05,,,,,,,,,,,,,,,2991.0,0.1184829137724085
np-few_shot-steps_2D-seed0,ng8zg2kq,2026-07-22T12:22:50Z,np,few_shot,0,rmse,0.6006038818359375,1.0632306603012207,0.5919156494140625,1.0479588181026185,2091.2605741024017,1.3138949871063232,1.3113317489624023,,steps,2,,4.473636174621264e-05,,,,,,,,,,,,,,,1378.0,0.0090454577821076
np-few_shot-steps_2D-seed0,nklbddhx,2026-07-22T04:19:20Z,np,few_shot,0,rmse,0.6115469970703125,1.0865652965650927,0.6006893310546875,1.063798538966886,2876.465711593628,1.1350488662719729,1.0550599098205566,,steps,2,,2.193048555664368e-05,,,,,,,,,,,,,,,2376.0,0.1215089703802876
np-few_shot-steps_2D-seed0,np1aeuuo,2026-07-22T08:57:27Z,np,few_shot,0,rmse,0.6134356689453125,1.090569472331596,0.602431640625,1.0669789801175444,2734.299961566925,1.3346407413482666,1.2531394958496094,,steps,2,,2.342658105820404e-05,,,,,,,,,,,,,,,1820.0,0.1093420558686559
np-few_shot-steps_2D-seed0,nuqxyzee,2026-07-21T19:17:23Z,np,few_shot,0,rmse,0.5973656005859375,1.0578069131042438,0.588914306640625,1.0421440041101948,1834.8640201091769,1.0530951023101809,1.165984869003296,,steps,2,,0.0001575132049977,,,,,,,,,,,,,,,1362.0,0.146398788362281
np-few_shot-steps_2D-seed0,os32b4ty,2026-07-22T10:58:37Z,np,few_shot,0,rmse,0.5887369384765625,1.0403309485952543,0.58245849609375,1.027846200654566,2383.250120639801,1.234912633895874,1.1983699798583984,,steps,2,,0.0006978281265126,,,,,,,,,,,,,,,1596.0,0.119579995762217
np-few_shot-steps_2D-seed0,rnzfqvgp,2026-07-22T05:22:25Z,np,few_shot,0,rmse,0.591257080078125,1.047263844112396,0.5842879638671875,1.0331561063553758,1754.8718292713163,0.909454584121704,1.0306272506713867,,steps,2,,0.0004138040112561,,,,,,,,,,,,,,,1414.0,0.1931264066149118
np-few_shot-steps_2D-seed0,rxu48vmx,2026-07-22T07:35:12Z,np,few_shot,0,rmse,0.604647216796875,1.069422259421261,0.591406494140625,1.0468081300026628,895.3956723213196,0.8493208885192871,0.6757667064666748,,steps,2,,0.0006586289317583,,,,,,,,,,,,,,,695.0,0.0068777042230436
np-few_shot-steps_2D-seed0,rywkyd8y,2026-07-21T23:01:51Z,np,few_shot,0,rmse,0.5937266235351563,1.0490121236328551,0.5899227294921875,1.0429373684970455,2348.927408695221,0.8234865665435791,0.9918200969696044,,steps,2,,0.0001120760621186,,,,,,,,,,,,,,,1701.0,0.0608484485919075
np-few_shot-steps_2D-seed0,ugg87viy,2026-07-22T06:33:46Z,np,few_shot,0,rmse,0.5968353271484375,1.0577115084434132,0.58778955078125,1.0403150923697486,1959.4765191078184,0.9910120964050292,1.067432165145874,,steps,2,,7.591104805282687e-05,,,,,,,,,,,,,,,1596.0,0.1368466053024314
np-few_shot-steps_2D-seed0,upao9qnm,2026-07-22T05:51:50Z,np,few_shot,0,rmse,0.6118816528320312,1.0860610963570816,0.6031553344726562,1.068635581798255,2505.788966655731,0.7455711364746094,0.8493969440460205,,steps,2,,1.5679933916722995e-05,,,,,,,,,,,,,,,2080.0,0.0609227538346741
np-few_shot-steps_2D-seed0,uu824lmz,2026-07-22T05:07:27Z,np,few_shot,0,rmse,0.5994595336914063,1.0605139581974945,0.5924356689453125,1.0469848861337183,887.3226478099823,0.8886425495147705,0.8327751159667969,,steps,2,,0.0007902619549708,,,,,,,,,,,,,,,712.0,0.0130103185970559
np-few_shot-steps_2D-seed0,wuudeztd,2026-07-22T01:31:48Z,np,few_shot,0,rmse,0.5979640502929687,1.0611421054822847,0.591009521484375,1.0454270817980198,2387.958853960037,1.1408469676971436,0.8443295955657959,,steps,2,,5.4041038546473305e-05,,,,,,,,,,,,,,,1900.0,0.0584289297070436
np-few_shot-steps_2D-seed0,xdn99c5q,2026-07-21T22:12:08Z,np,few_shot,0,rmse,0.6049408569335938,1.0729940980803012,0.593449951171875,1.0514277866451769,2970.8100533485413,1.2718474864959717,1.1751534938812256,,steps,2,,2.3270677083837777e-05,,,,,,,,,,,,,,,2214.0,0.0363649934414201
np-few_shot-steps_2D-seed0,ymbbwgx6,2026-07-22T13:46:38Z,np,few_shot,0,rmse,0.5945367431640625,1.052373771029263,0.5875418701171875,1.0399867071298572,3906.754867553711,1.2224764823913574,1.1948204040527344,,steps,2,,5.170191786366994e-05,,,,,,,,,,,,,,,2610.0,0.1657475018303859
np-few_shot-steps_2D-seed1,024vb60t,2026-07-25T08:47:06Z,np,few_shot,1,rmse,0.6022335205078125,1.0677393087924305,0.600843017578125,1.0664383654733196,2244.865616798401,0.7462623119354248,0.5681891441345215,,steps,2,,2.193048555664368e-05,,,,,,,,,,,,,,,2506.0,0.1215089703802876
np-few_shot-steps_2D-seed1,0vrvpnw6,2026-07-25T12:19:22Z,np,few_shot,1,rmse,0.6104146118164062,1.0824271500034377,0.6080692749023437,1.0788584663023693,1439.6531200408936,0.7572634220123291,0.6167511940002441,,steps,2,,2.342658105820404e-05,,,,,,,,,,,,,,,1569.0,0.1093420558686559
np-few_shot-steps_2D-seed1,2v135qfh,2026-07-25T14:32:02Z,np,few_shot,1,rmse,0.58972900390625,1.0452363306507992,0.5919580078125,1.0508857551844952,1981.3087539672847,0.6851620674133301,0.6927957534790039,,steps,2,,3.488976654890367e-05,,,,,,,,,,,,,,,2189.0,0.0777354579378964
np-few_shot-steps_2D-seed1,2zozbrsr,2026-07-25T05:48:15Z,np,few_shot,1,rmse,0.589007568359375,1.0436616404785866,0.589373779296875,1.047653292240852,844.4969480037689,0.4749848842620849,0.5663003921508789,,steps,2,,0.0001120760621186,,,,,,,,,,,,,,,1017.0,0.0608484485919075
np-few_shot-steps_2D-seed1,3hwys1p6,2026-07-25T11:12:43Z,np,few_shot,1,rmse,0.5885838623046875,1.0431751879366389,0.5878311157226562,1.0444386962634964,1341.376071214676,0.5788614749908447,0.6955902576446533,,steps,2,,9.7803370166594e-05,,,,,,,,,,,,,,,1519.0,0.0244076469689557
np-few_shot-steps_2D-seed1,55devc3s,2026-07-25T07:26:38Z,np,few_shot,1,rmse,0.5843760986328125,1.0340743767743636,0.58272509765625,1.0355170251717716,822.1657989025116,0.5960469245910645,0.6871151924133301,,steps,2,,0.0003718364180573,,,,,,,,,,,,,,,927.0,0.0912139968434072
np-few_shot-steps_2D-seed1,5qx93jpr,2026-07-25T14:10:24Z,np,few_shot,1,rmse,0.585959228515625,1.037399320047809,0.588152587890625,1.0448069826082098,1287.9079413414,0.691105842590332,0.5633645057678223,,steps,2,,4.473636174621264e-05,,,,,,,,,,,,,,,1415.0,0.0090454577821076
np-few_shot-steps_2D-seed1,6gylt487,2026-07-25T13:26:21Z,np,few_shot,1,rmse,0.579655517578125,1.0280160404987604,0.5811776123046875,1.0315831849155417,748.2443246841431,0.681689977645874,0.7224197387695312,,steps,2,,0.0006978281265126,,,,,,,,,,,,,,,822.0,0.119579995762217
np-few_shot-steps_2D-seed1,7i2fb8zn,2026-07-25T04:25:01Z,np,few_shot,1,rmse,0.5881163940429688,1.036994588989302,0.586428466796875,1.0406861269252616,646.8817763328552,0.4925820827484131,0.5653464794158936,,steps,2,,0.0005399484409787,,,,,,,,,,,,,,,797.0,0.0116167224336398
np-few_shot-steps_2D-seed1,9iz8d3bk,2026-07-25T07:40:30Z,np,few_shot,1,rmse,0.591274658203125,1.046404029248663,0.588581298828125,1.0449750784307692,1298.220196723938,0.8232502937316895,0.6156742572784424,,steps,2,,0.0001067748270948,,,,,,,,,,,,,,,1493.0,0.0399347564316719
np-few_shot-steps_2D-seed1,9k06q42s,2026-07-25T12:43:32Z,np,few_shot,1,rmse,0.5742869873046875,1.016372865968173,0.5727133178710937,1.0171384472159708,1319.5447347164154,0.5804779529571533,0.5123186111450195,,steps,2,,0.0003550304858128,,,,,,,,,,,,,,,1447.0,0.1939169255529117
np-few_shot-steps_2D-seed1,a6cximn8,2026-07-25T03:28:20Z,np,few_shot,1,rmse,0.58268115234375,1.0311054036803793,0.58669384765625,1.0420533140577477,1221.9261837005615,0.5531473159790039,0.4428462982177734,,steps,2,,0.0001575132049977,,,,,,,,,,,,,,,1357.0,0.146398788362281
np-few_shot-steps_2D-seed1,cdsvu0kk,2026-07-25T08:02:18Z,np,few_shot,1,rmse,0.6099383544921875,1.0821390981991663,0.6078590087890625,1.0783786998544642,2678.3296825885773,0.481090784072876,0.4695231914520264,,steps,2,,1.2385137298860926e-05,,,,,,,,,,,,,,,3022.0,0.1184829137724085
np-few_shot-steps_2D-seed1,cl8f27wo,2026-07-25T03:48:52Z,np,few_shot,1,rmse,0.5899913330078125,1.045295375859186,0.5887756958007813,1.0460148377900516,2159.0549857616425,0.6247928142547607,0.5553510189056396,,steps,2,,2.0511104188433963e-05,,,,,,,,,,,,,,,2534.0,0.0312037280884873
np-few_shot-steps_2D-seed1,dca30mv5,2026-07-25T12:04:08Z,np,few_shot,1,rmse,0.5911195678710938,1.045962668374575,0.5882506713867187,1.0441059875399037,904.2959144115448,0.6934831142425537,0.7191765308380127,,steps,2,,0.0001096821720752,,,,,,,,,,,,,,,991.0,0.0623422152178821
np-few_shot-steps_2D-seed1,e4tkt7oq,2026-07-25T11:35:14Z,np,few_shot,1,rmse,0.591306640625,1.0433743817974688,0.5843746337890625,1.036518808712779,623.1329381465912,0.6803102493286133,0.674591064453125,,steps,2,,0.0006586289317583,,,,,,,,,,,,,,,703.0,0.0068777042230436
np-few_shot-steps_2D-seed1,h0k3v5nl,2026-07-25T07:08:18Z,np,few_shot,1,rmse,0.5934295654296875,1.0514578508634025,0.59640869140625,1.058935930285959,1089.7985718250277,0.6706686019897461,0.5929160118103027,,steps,2,,5.4041038546473305e-05,,,,,,,,,,,,,,,1213.0,0.0584289297070436
np-few_shot-steps_2D-seed1,hd4927zu,2026-07-25T11:45:48Z,np,few_shot,1,rmse,0.5896419677734375,1.0418985870701134,0.588286376953125,1.043770294247784,1089.8805303573608,0.670189619064331,0.600745439529419,,steps,2,,0.0002113705944064,,,,,,,,,,,,,,,1213.0,0.0517559963200033
np-few_shot-steps_2D-seed1,jar7zgwb,2026-07-25T06:02:29Z,np,few_shot,1,rmse,0.6000375366210937,1.0646579119980175,0.5992828369140625,1.0645849652875268,1346.1907646656036,0.6433539390563965,0.7664763927459717,,steps,2,,3.823475224675184e-05,,,,,,,,,,,,,,,1606.0,0.0863890037284231
np-few_shot-steps_2D-seed1,kr9gtyy4,2026-07-25T13:05:42Z,np,few_shot,1,rmse,0.580275390625,1.027642660558939,0.5725379028320312,1.0176817291250262,1228.6362545490265,0.7597756385803223,0.6481568813323975,,steps,2,,0.000616104953938,,,,,,,,,,,,,,,1360.0,0.1878997883128378
np-few_shot-steps_2D-seed1,l22a4sm3,2026-07-25T09:24:41Z,np,few_shot,1,rmse,0.5909598388671875,1.0440334234020123,0.5815584716796875,1.031985218048945,623.6192052364349,0.6500735282897949,0.5757582187652588,,steps,2,,0.0007902619549708,,,,,,,,,,,,,,,684.0,0.0130103185970559
np-few_shot-steps_2D-seed1,lmtovsgc,2026-07-25T13:38:59Z,np,few_shot,1,rmse,0.5878849487304687,1.0422586914934415,0.5874964599609375,1.043301626041171,1874.701412677765,0.6033844947814941,0.7500796318054199,,steps,2,,2.465844721448737e-05,,,,,,,,,,,,,,,2066.0,0.0176985004103839
np-few_shot-steps_2D-seed1,n781wqn2,2026-07-25T04:35:57Z,np,few_shot,1,rmse,0.5809931030273437,1.0284950733232054,0.5874288330078125,1.0430808130357725,1108.4545233249664,0.4497642517089844,0.4802706241607666,,steps,2,,0.000260702475837,,,,,,,,,,,,,,,1371.0,0.1202230023486417
np-few_shot-steps_2D-seed1,o48z441v,2026-07-25T05:02:10Z,np,few_shot,1,rmse,0.6119357299804687,1.0846533627441095,0.6092738037109375,1.0806784281920123,1272.9391446113586,0.7190566062927246,0.570098876953125,,steps,2,,2.658754398327269e-05,,,,,,,,,,,,,,,1569.0,0.1664885281600843
np-few_shot-steps_2D-seed1,pl1t1uqo,2026-07-25T09:35:14Z,np,few_shot,1,rmse,0.5767520751953125,1.0206200296975854,0.5748682861328125,1.020609856437258,1266.5358979701996,0.6999228000640869,0.7241144180297852,,steps,2,,0.0004138040112561,,,,,,,,,,,,,,,1397.0,0.1931264066149118
np-few_shot-steps_2D-seed1,qaw5fzwq,2026-07-25T05:23:33Z,np,few_shot,1,rmse,0.595739013671875,1.0553942742926443,0.5955520629882812,1.0572170069486182,1471.8563675880432,0.553002119064331,0.6340615749359131,,steps,2,,2.3270677083837777e-05,,,,,,,,,,,,,,,1783.0,0.0363649934414201
