name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
anp-in_context-protein-seed3,j3a5qoy9,2026-07-21T08:33:03Z,anp,in_context,3,rmse,0.1747372358102831,0.2095278919876927,0.1904853927133806,0.2610523245419588,511.9281971454621,0.3188216686248779,0.3150131702423095,,,0.000114232541556,,,,,,,,,,,,,,,1170.0,0.1583450076165329
anp-in_context-protein-seed3,j4asdsdm,2026-07-21T09:19:12Z,anp,in_context,3,rmse,0.1365756124569564,0.2101816517931244,0.15889203008459,0.2661483345590583,374.5063433647156,0.3075799942016601,0.3060791492462158,,,0.0003965675081771,,,,,,,,,,,,,,,825.0,0.1957236684465528
anp-in_context-protein-seed3,jixgwjg6,2026-07-21T11:39:26Z,anp,in_context,3,rmse,0.2065207185645552,0.2094437669570811,0.2234179466858973,0.2718873544453806,820.7806241512299,0.2965707778930664,0.3183948993682861,,,3.210577849550394e-05,,,,,,,,,,,,,,,1903.0,0.1306216650930796
anp-in_context-protein-seed3,neop9nky,2026-07-21T09:08:02Z,anp,in_context,3,rmse,0.1439268796701464,0.2082428074714328,0.1633918443207956,0.2610958703217361,300.09224343299866,0.3176112174987793,0.3091628551483154,,,0.0004626362841475,,,,,,,,,,,,,,,670.0,0.0040436794880651
anp-in_context-protein-seed3,pywnkktd,2026-07-21T10:08:25Z,anp,in_context,3,rmse,0.2162791660853794,0.2113975857843182,0.2326452673935309,0.2749012017696683,350.41593742370605,0.2672500610351562,0.2624156475067138,,,6.75031252159592e-05,,,,,,,,,,,,,,,817.0,0.1043696643500143
anp-in_context-protein-seed3,qpesevyi,2026-07-21T08:21:00Z,anp,in_context,3,rmse,0.1884135468911626,0.2113986515851382,0.205568213911422,0.2703806595259118,717.9033043384552,0.3188381195068359,0.3022987842559814,,,5.846326121643416e-05,,,,,,,,,,,,,,,1642.0,0.1927325521002058
anp-in_context-protein-seed3,r6ch0xu2,2026-07-21T11:26:21Z,anp,in_context,3,rmse,0.3227546638728019,0.3132069150117931,0.3306934742146668,0.3385638666552186,121.60998511314392,0.334625244140625,0.3153219223022461,,,1.5998881492631487e-05,,,,,,,,,,,,,,,284.0,0.1976747676118452
anp-in_context-protein-seed3,rqdkuwgx,2026-07-21T11:28:29Z,anp,in_context,3,rmse,0.2269332101536129,0.2066447946229589,0.2430159206589755,0.272909671359593,650.8133630752563,0.2857913970947265,0.2996242046356201,,,2.1019338091154404e-05,,,,,,,,,,,,,,,1498.0,0.0417753512189669
anp-in_context-protein-seed3,sn1nnyns,2026-07-21T11:20:19Z,anp,in_context,3,rmse,0.2125391278948102,0.2105606869893621,0.2295047215053013,0.2752175198279613,356.8029999732971,0.302656888961792,0.3075170516967773,,,7.537078298264379e-05,,,,,,,,,,,,,,,817.0,0.1140393540835759
anp-in_context-protein-seed3,v0dxhdov,2026-07-21T10:29:02Z,anp,in_context,3,rmse,0.1774303555903949,0.2101779650951536,0.1961568108003729,0.2725407927987606,362.50273728370667,0.3059794902801513,0.2975766658782959,,,0.0001713436419711,,,,,,,,,,,,,,,827.0,0.1224191445444842
anp-in_context-protein-seed3,v11s30iq,2026-07-21T08:51:47Z,anp,in_context,3,rmse,0.2260201484068761,0.2044488699503119,0.2416348606867241,0.2680701621119477,945.4241604804992,0.3081784248352051,0.3101546764373779,,,1.4936835544198446e-05,,,,,,,,,,,,,,,2084.0,0.0142072116395773
anp-in_context-protein-seed3,v1tegkpm,2026-07-21T08:14:47Z,anp,in_context,3,rmse,0.124580356717525,0.2117678061887981,0.1469236965378818,0.2606531284990617,368.1149752140045,0.3180708885192871,0.3210232257843017,,,0.0006074996073425,,,,,,,,,,,,,,,841.0,0.0875174422525385
anp-in_context-protein-seed3,zo6k5b8r,2026-07-21T10:24:49Z,anp,in_context,3,rmse,0.2025682801568965,0.2058830761153739,0.2197052427285224,0.2704233070772531,246.07931661605835,0.3257639408111572,0.3162488937377929,,,0.0001718980674331,,,,,,,,,,,,,,,563.0,0.003757960087271
anp-in_context-protein-seed3,zwdhwrrf,2026-07-21T09:39:39Z,anp,in_context,3,rmse,0.1175740504514049,0.2075222025318657,0.1463200240185036,0.2639295466516577,1714.3165247440338,0.3043673038482666,0.3107378482818603,,,0.0007750644796341,,,,,,,,,,,,,,,928.0,0.0286706574818092
anp-in_context-protein-seed4,0bmsnn6o,2026-07-21T16:34:07Z,anp,in_context,4,rmse,0.1880697688989938,0.2430903978297715,0.1911576699712135,0.2517279458887926,296.5369391441345,0.3193554878234863,0.3060615062713623,,,0.0002310152225018,,,,,,,,,,,,,,,663.0,0.1887496157029248
anp-in_context-protein-seed4,0zijfrn5,2026-07-21T15:48:02Z,anp,in_context,4,rmse,0.140386013203797,0.2371443466475759,0.1446608101449361,0.2462756934446816,432.3260035514831,0.312000036239624,0.2821290493011474,,,0.0003965675081771,,,,,,,,,,,,,,,971.0,0.1957236684465528
anp-in_context-protein-seed4,1paz4lod,2026-07-21T14:55:30Z,anp,in_context,4,rmse,0.1957313524306028,0.2404748170946096,0.1986259433865962,0.2494512188063915,287.46256828308105,0.2672321796417236,0.2613375186920166,,,0.0001957889720121,,,,,,,,,,,,,,,657.0,0.0847309598677809
anp-in_context-protein-seed4,2b8ih3qx,2026-07-21T14:50:37Z,anp,in_context,4,rmse,0.2151607885593321,0.2451423668159032,0.2183153571152105,0.2543025017295762,286.68603253364563,0.2637050151824951,0.2662222385406494,,,0.0001229607110732,,,,,,,,,,,,,,,657.0,0.1205526752143287
anp-in_context-protein-seed4,2na7gaj5,2026-07-21T16:10:01Z,anp,in_context,4,rmse,0.2245288011504382,0.240189204082404,0.2269258532374578,0.2465545454072599,353.8545656204224,0.3157975673675537,0.3095703125,,,6.75031252159592e-05,,,,,,,,,,,,,,,796.0,0.1043696643500143
anp-in_context-protein-seed4,47zdvsxu,2026-07-21T15:26:21Z,anp,in_context,4,rmse,0.2376177717999714,0.2362665095391086,0.2410842084718498,0.2501910920686113,770.1185672283173,0.3122665882110595,0.3173017501831054,,,1.4936835544198446e-05,,,,,,,,,,,,,,,1742.0,0.0142072116395773
anp-in_context-protein-seed4,4uhlby0w,2026-07-21T16:05:21Z,anp,in_context,4,rmse,0.1439925137297201,0.2430787336146434,0.1452848853134527,0.2447623132928344,274.1537787914276,0.317298412322998,0.3174247741699219,,,0.0007750644796341,,,,,,,,,,,,,,,630.0,0.0286706574818092
anp-in_context-protein-seed4,583wnf2k,2026-07-21T16:19:43Z,anp,in_context,4,rmse,0.2097785364875394,0.2379530923363571,0.2121618716143564,0.2446357396793022,288.1525044441223,0.3322842121124267,0.314490795135498,,,0.0001370464839284,,,,,,,,,,,,,,,657.0,0.0912300664433097
anp-in_context-protein-seed4,5eas1g2g,2026-07-21T16:52:35Z,anp,in_context,4,rmse,0.2336090167640393,0.237856890249171,0.2371065890747495,0.251125382233168,776.4675369262695,0.2672638893127441,0.2658314704895019,,,1.810725406663106e-05,,,,,,,,,,,,,,,1742.0,0.0420765122147681
anp-in_context-protein-seed4,65cbcrg0,2026-07-21T17:05:44Z,anp,in_context,4,rmse,0.2289217639883221,0.2377861969954872,0.2317390973559655,0.2475626290057229,381.4876456260681,0.312166690826416,0.3167457580566406,,,5.338528208876637e-05,,,,,,,,,,,,,,,833.0,0.0630856701848367
anp-in_context-protein-seed4,8bngmdvb,2026-07-21T17:50:20Z,anp,in_context,4,rmse,0.2353810034562486,0.2373922608207874,0.2389149682447054,0.2508943406062411,773.8901977539062,0.3015005588531494,0.2936968803405761,,,1.6624564693643617e-05,,,,,,,,,,,,,,,1743.0,0.0317939167291039
anp-in_context-protein-seed4,8dxxrnph,2026-07-21T16:01:06Z,anp,in_context,4,rmse,0.2058851926584277,0.2371183810856819,0.2092105586354325,0.2478126584460047,249.1665067672729,0.3080940246582031,0.3205897808074951,,,0.0001904767808428,,,,,,,,,,,,,,,564.0,0.0236548851737866
anp-in_context-protein-seed4,al47mr6y,2026-07-21T17:12:12Z,anp,in_context,4,rmse,0.2223113654797916,0.2447986767807869,0.2263135478056266,0.2583020384948831,361.2624018192291,0.3279824256896972,0.3323488235473633,,,7.537078298264379e-05,,,,,,,,,,,,,,,795.0,0.1140393540835759
anp-in_context-protein-seed4,b49lar1k,2026-07-21T15:43:02Z,anp,in_context,4,rmse,0.1505216538698415,0.240295613854224,0.1541287691335645,0.24852947304117,294.54886865615845,0.2971222400665283,0.3134827613830566,,,0.0005495716186411,,,,,,,,,,,,,,,644.0,0.1556313501899701
anp-in_context-protein-seed4,cnuy6f7f,2026-07-21T16:24:38Z,anp,in_context,4,rmse,0.2053640677953846,0.2342644454114586,0.2104027312807089,0.251030989137163,267.86243867874146,0.2859330177307129,0.2960155010223388,,,0.0001718980674331,,,,,,,,,,,,,,,600.0,0.003757960087271
anp-in_context-protein-seed4,fmcr5t87,2026-07-21T16:39:10Z,anp,in_context,4,rmse,0.2282889362826995,0.2392954309697052,0.2313540787646995,0.2484680296609594,299.3070297241211,0.2687358856201172,0.265305757522583,,,7.4827960376208e-05,,,,,,,,,,,,,,,666.0,0.0719015801147572
anp-in_context-protein-seed4,gj0ax7dh,2026-07-21T16:29:10Z,anp,in_context,4,rmse,0.2017400788097846,0.2417223950418475,0.2046367764888324,0.2502066313009953,291.85705947875977,0.3091046810150146,0.3124356269836426,,,0.0001713436419711,,,,,,,,,,,,,,,657.0,0.1224191445444842
anp-in_context-protein-seed4,h0r3b83y,2026-07-21T15:21:04Z,anp,in_context,4,rmse,0.1383429271418874,0.2351654380267505,0.1445077636931416,0.2476376268940199,312.0690097808838,0.3048429489135742,0.3187730312347412,,,0.0007098936257405,,,,,,,,,,,,,,,710.0,0.1136089122187864
anp-in_context-protein-seed4,j1vsqck2,2026-07-21T15:55:20Z,anp,in_context,4,rmse,0.1556725850919398,0.2376150540955261,0.1609854415734055,0.2509144548738359,340.28260946273804,0.3175346851348877,0.3219306468963623,,,0.0003639639356786,,,,,,,,,,,,,,,770.0,0.0922958724505863
anp-in_context-protein-seed4,knssomxp,2026-07-21T16:44:54Z,anp,in_context,4,rmse,0.3156414563647546,0.3232942498788345,0.3187891664405318,0.3313762895786797,131.73539280891418,0.3159730434417724,0.3157806396484375,,,1.3196262418422204e-05,,,,,,,,,,,,,,,301.0,0.1395262391854529
anp-in_context-protein-seed4,l65gb3g6,2026-07-21T17:18:19Z,anp,in_context,4,rmse,0.3263352756300869,0.3234891121445623,0.329299089385242,0.3310363842812012,132.1682767868042,0.3055446147918701,0.3084204196929931,,,1.5998881492631487e-05,,,,,,,,,,,,,,,283.0,0.1976747676118452
anp-in_context-protein-seed4,m32oxji2,2026-07-21T15:39:16Z,anp,in_context,4,rmse,0.180563498041771,0.2441370171809515,0.1842184797812006,0.255290117715176,220.0210404396057,0.3115324974060058,0.3113219738006592,,,0.0004626362841475,,,,,,,,,,,,,,,487.0,0.0040436794880651
anp-in_context-protein-seed4,mu9ezom6,2026-07-21T15:00:24Z,anp,in_context,4,rmse,0.1534833077354298,0.2400403562712588,0.1573666230311377,0.2492198603117252,250.3889100551605,0.326655626296997,0.3204889297485351,,,0.0006074996073425,,,,,,,,,,,,,,,582.0,0.0875174422525385
anp-in_context-protein-seed4,ogo9txge,2026-07-21T18:03:28Z,anp,in_context,4,rmse,0.318135716773907,0.3231057301930197,0.3211466825797582,0.3308412738019111,124.51323771476746,0.3182291984558105,0.3172340393066406,,,1.889582693802601e-05,,,,,,,,,,,,,,,270.0,0.1312659178930547
anp-in_context-protein-seed4,otf8uwxe,2026-07-21T15:04:46Z,anp,in_context,4,rmse,0.2136210996514828,0.2482543554250987,0.2173756456541267,0.2602866780104555,534.1857748031616,0.3088395595550537,0.300900936126709,,,5.846326121643416e-05,,,,,,,,,,,,,,,1202.0,0.1927325521002058
anp-in_context-protein-seed4,p5ka9bnc,2026-07-21T17:42:05Z,anp,in_context,4,rmse,0.2329375237122645,0.2377580398887167,0.236432424405726,0.2491354668250715,489.4772570133209,0.2706537246704101,0.2730989456176758,,,3.082131641442947e-05,,,,,,,,,,,,,,,1113.0,0.0932621545712612
anp-in_context-protein-seed4,qvoh2oir,2026-07-21T17:30:56Z,anp,in_context,4,rmse,0.2257106262632363,0.2427965279779766,0.2300883436036857,0.2585490670784429,625.81787109375,0.3133895397186279,0.3051145076751709,,,3.210577849550394e-05,,,,,,,,,,,,,,,1420.0,0.1306216650930796
anp-in_context-protein-seed4,s875tb6g,2026-07-21T16:47:20Z,anp,in_context,4,rmse,0.1911683165653242,0.2425129548207021,0.1946373982711951,0.2535303177005877,292.2324197292328,0.2779340744018554,0.2747197151184082,,,0.00021941976179,,,,,,,,,,,,,,,657.0,0.1333533430891335
anp-in_context-protein-seed4,xuhv2o3w,2026-07-21T16:16:00Z,anp,in_context,4,rmse,0.1895943485485967,0.2401654895421221,0.1916166232438037,0.2450881348916394,217.6588318347931,0.301565408706665,0.3071379661560058,,,0.0003535634629148,,,,,,,,,,,,,,,493.0,0.0529111224209254
anp-in_context-protein-seed4,xv4elgzw,2026-07-21T15:13:47Z,anp,in_context,4,rmse,0.1962707466364737,0.2434621434572886,0.1994319078398914,0.2526471181299281,430.0019483566284,0.29994797706604,0.2999014854431152,,,0.000114232541556,,,,,,,,,,,,,,,965.0,0.1583450076165329
anp-in_context-protein-seed4,zjkunij7,2026-07-21T14:45:15Z,anp,in_context,4,rmse,0.1809733719775901,0.2411497476242148,0.1845473678269868,0.2522468221764932,295.60075211524963,0.3179605007171631,0.3335177898406982,,,0.0002693883019285,,,,,,,,,,,,,,,657.0,0.1097627007854649
anp-in_context-protein-seed4,zq5iyvjg,2026-07-21T17:20:37Z,anp,in_context,4,rmse,0.2358595286512208,0.2370486014615655,0.2396349092809165,0.2504323804860361,613.2698323726654,0.3218011856079101,0.3048419952392578,,,2.1019338091154404e-05,,,,,,,,,,,,,,,1373.0,0.0417753512189669
anp-few_shot-protein-seed0,0nlcaux5,2026-07-21T13:10:16Z,anp,few_shot,0,rmse,0.1479833430617395,0.1961070128929324,0.1760173592811975,0.2748463258016558,178.9596712589264,0.0894474983215332,0.0901963710784912,,,0.0007098936257405,,,,,,,,,,,,,,,611.0,0.1136089122187864
anp-few_shot-protein-seed0,1hx75n9i,2026-07-21T14:10:55Z,anp,few_shot,0,rmse,0.285451728062038,0.2929873913952664,0.3011577083514287,0.3528842195590577,100.46526956558228,0.0886032581329345,0.0930871963500976,,,2.1019338091154404e-05,,,,,,,,,,,,,,,331.0,0.0417753512189669
anp-few_shot-protein-seed0,2mtb47vr,2026-07-21T13:22:34Z,anp,few_shot,0,rmse,0.2731760661967479,0.2938697620596197,0.2895006537437439,0.3536540175665484,66.54658937454224,0.0813560485839843,0.0805306434631347,,,0.0003965675081771,,,,,,,,,,,,,,,217.0,0.1957236684465528
anp-few_shot-protein-seed0,3a2raxpe,2026-07-21T13:23:47Z,anp,few_shot,0,rmse,0.164421436560415,0.2050197736556153,0.188244159405048,0.2744307248289446,219.8471007347107,0.0909566879272461,0.098707914352417,,,0.0003639639356786,,,,,,,,,,,,,,,779.0,0.0922958724505863
anp-few_shot-protein-seed0,5o2t5o08,2026-07-21T13:15:37Z,anp,few_shot,0,rmse,0.1669935623224634,0.205823138489384,0.1911092201868693,0.2784017947765426,191.31468558311465,0.0794692039489746,0.0811734199523925,,,0.0004626362841475,,,,,,,,,,,,,,,651.0,0.0040436794880651
anp-few_shot-protein-seed0,5wjiihx3,2026-07-21T13:36:05Z,anp,few_shot,0,rmse,0.3095439176489837,0.2933594893471884,0.3247313560583653,0.3557213726690838,71.14264988899231,0.0844743251800537,0.0886564254760742,,,6.75031252159592e-05,,,,,,,,,,,,,,,234.0,0.1043696643500143
anp-few_shot-protein-seed0,5y3p3aje,2026-07-21T13:53:09Z,anp,few_shot,0,rmse,0.3126999061473094,0.2925819527105864,0.3278264036545387,0.3551448098542751,105.64662265777588,0.0984978675842285,0.0975279808044433,,,1.3196262418422204e-05,,,,,,,,,,,,,,,350.0,0.1395262391854529
anp-few_shot-protein-seed0,7x4f8qng,2026-07-21T13:13:47Z,anp,few_shot,0,rmse,0.2854350866192449,0.2940303514916049,0.3013791503050388,0.3553124840818089,105.61660361289978,0.083432912826538,0.0860402584075927,,,1.4936835544198446e-05,,,,,,,,,,,,,,,380.0,0.0142072116395773
anp-few_shot-protein-seed0,81yeuo39,2026-07-21T13:08:40Z,anp,few_shot,0,rmse,0.3268019239397814,0.2935452357372969,0.3417370884846418,0.3578138021232215,65.50347948074341,0.092092752456665,0.0912747383117675,,,0.000114232541556,,,,,,,,,,,,,,,220.0,0.1583450076165329
anp-few_shot-protein-seed0,8a282fzn,2026-07-21T12:54:39Z,anp,few_shot,0,rmse,0.1910573922804672,0.2126906745315475,0.2122959494590759,0.2842911872967966,204.2261164188385,0.0896594524383544,0.0901660919189453,,,0.0002693883019285,,,,,,,,,,,,,,,672.0,0.1097627007854649
anp-few_shot-protein-seed0,byvklqbt,2026-07-21T14:08:30Z,anp,few_shot,0,rmse,0.3217721785942133,0.292860788912295,0.336656833306337,0.3560683551112616,95.74687886238098,0.0777876377105712,0.0794715881347656,,,1.5998881492631487e-05,,,,,,,,,,,,,,,324.0,0.1976747676118452
anp-few_shot-protein-seed0,cnaj28jy,2026-07-21T13:18:52Z,anp,few_shot,0,rmse,0.1477607484281498,0.2104982418068695,0.1685352478271875,0.2634594923465803,218.16644620895383,0.0957381725311279,0.09423828125,,,0.0005495716186411,,,,,,,,,,,,,,,759.0,0.1556313501899701
anp-few_shot-protein-seed0,d3mbqqby,2026-07-21T14:02:04Z,anp,few_shot,0,rmse,0.2268129143401654,0.2116304588028762,0.2444180586399176,0.285021526130101,296.94278717041016,0.0979056358337402,0.0904850959777832,,,5.338528208876637e-05,,,,,,,,,,,,,,,1025.0,0.0630856701848367
anp-few_shot-protein-seed0,g4wvrdjf,2026-07-21T13:31:22Z,anp,few_shot,0,rmse,0.1253165650541765,0.2082357697067404,0.1584616639675238,0.2743865636200835,278.45312213897705,0.0762622356414794,0.0769824981689453,,,0.0007750644796341,,,,,,,,,,,,,,,949.0,0.0286706574818092
anp-few_shot-protein-seed0,hb9w3wlg,2026-07-21T13:07:28Z,anp,few_shot,0,rmse,0.3268028863155058,0.2935413241746662,0.3418300579755734,0.3582671610009455,67.36992502212524,0.0904641151428222,0.0914702415466308,,,5.846326121643416e-05,,,,,,,,,,,,,,,237.0,0.1927325521002058
anp-few_shot-protein-seed0,jdwuuwo3,2026-07-21T13:40:19Z,anp,few_shot,0,rmse,0.3053066869721795,0.2931196279020017,0.3204427132239708,0.3546215974425978,67.52025103569031,0.0970542430877685,0.0949029922485351,,,0.0001370464839284,,,,,,,,,,,,,,,219.0,0.0912300664433097
anp-few_shot-protein-seed0,jfnmfozx,2026-07-21T14:14:35Z,anp,few_shot,0,rmse,0.3024182049897465,0.2930236287759237,0.317575549468016,0.3537699891802381,81.69289135932922,0.0764250755310058,0.0751333236694336,,,3.082131641442947e-05,,,,,,,,,,,,,,,271.0,0.0932621545712612
anp-few_shot-protein-seed0,mloci77a,2026-07-21T13:27:32Z,anp,few_shot,0,rmse,0.1993540777777233,0.2098632592042361,0.2140673093306712,0.2642457166710896,224.8679072856903,0.0950164794921875,0.0886459350585937,,,0.0001904767808428,,,,,,,,,,,,,,,760.0,0.0236548851737866
anp-few_shot-protein-seed0,mtcowow7,2026-07-21T13:03:35Z,anp,few_shot,0,rmse,0.1475396060595547,0.2065937934310635,0.1706946950692396,0.2679995327293258,207.40430545806885,0.0909066200256347,0.0924756526947021,,,0.0006074996073425,,,,,,,,,,,,,,,707.0,0.0875174422525385
anp-few_shot-protein-seed0,n5wgf25c,2026-07-21T14:07:17Z,anp,few_shot,0,rmse,0.3104533078896738,0.2932892851702989,0.3252679048440395,0.3539418397047071,69.0172176361084,0.0997061729431152,0.0971724987030029,,,7.537078298264379e-05,,,,,,,,,,,,,,,231.0,0.1140393540835759
anp-few_shot-protein-seed0,no143qdi,2026-07-21T13:47:47Z,anp,few_shot,0,rmse,0.2129425915488361,0.2026773924005182,0.2329450509487054,0.2814026361032361,317.7964599132538,0.0760259628295898,0.0750017166137695,,,7.4827960376208e-05,,,,,,,,,,,,,,,1107.0,0.0719015801147572
anp-few_shot-protein-seed0,q4dl2f8r,2026-07-21T14:00:25Z,anp,few_shot,0,rmse,0.2912939151708227,0.2929617064818771,0.3073371480672787,0.3558505902722178,95.48828601837158,0.0929822921752929,0.0856568813323974,,,1.810725406663106e-05,,,,,,,,,,,,,,,331.0,0.0420765122147681
anp-few_shot-protein-seed0,qhd9c7a6,2026-07-21T12:59:18Z,anp,few_shot,0,rmse,0.1912613994013654,0.2189411711493259,0.2097665545267936,0.2796299246717052,253.7015898227692,0.0922293663024902,0.0886821746826171,,,0.0001957889720121,,,,,,,,,,,,,,,864.0,0.0847309598677809
anp-few_shot-protein-seed0,repkjvc3,2026-07-21T14:12:40Z,anp,few_shot,0,rmse,0.3133712650215539,0.2927609495183066,0.3282804351586562,0.3544796111991592,76.40303325653076,0.0873241424560546,0.094832181930542,,,3.210577849550394e-05,,,,,,,,,,,,,,,265.0,0.1306216650930796
anp-few_shot-protein-seed0,rk0obyyp,2026-07-21T14:18:07Z,anp,few_shot,0,rmse,0.309319957329409,0.2930105217944596,0.3240928405370468,0.3530092888040951,89.53475332260132,0.0883877277374267,0.0920569896697998,,,1.889582693802601e-05,,,,,,,,,,,,,,,309.0,0.1312659178930547
anp-few_shot-protein-seed0,so4zr6uy,2026-07-21T13:37:21Z,anp,few_shot,0,rmse,0.1895896300782252,0.212304803148759,0.2061409965539589,0.2695494450982029,173.6697130203247,0.0872664451599121,0.0892269611358642,,,0.0003535634629148,,,,,,,,,,,,,,,591.0,0.0529111224209254
anp-few_shot-protein-seed0,ur449eg0,2026-07-21T13:55:09Z,anp,few_shot,0,rmse,0.1789999678187126,0.2155961554365725,0.1997179495982634,0.2817825279770226,271.25187945365906,0.0890042781829834,0.0897002220153808,,,0.00021941976179,,,,,,,,,,,,,,,949.0,0.1333533430891335
anp-few_shot-protein-seed0,vllpnzoi,2026-07-21T13:41:31Z,anp,few_shot,0,rmse,0.2029067147387205,0.2084546382998723,0.2185323910835461,0.2660935407934188,223.7902035713196,0.095658540725708,0.0927352905273437,,,0.0001718980674331,,,,,,,,,,,,,,,760.0,0.003757960087271
anp-few_shot-protein-seed0,w5mxdpgp,2026-07-21T12:58:09Z,anp,few_shot,0,rmse,0.3195473747531863,0.2940318476303174,0.3346701447780316,0.3580118415788446,63.24633264541626,0.0891916751861572,0.0932996273040771,,,0.0001229607110732,,,,,,,,,,,,,,,219.0,0.1205526752143287
