name,run_id,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_rmse_best,validation_rmse_best_epoch,validation_rmse_best_restored,model.params.dropout,model.train_params.learning_rate,validation_fixed_effect_residual_rmse,test_fixed_effect_residual_rmse,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth
npboost-few_shot-log_price-seed4,7kinloua,npboost,few_shot,4,rmse,0.1869159042701292,0.320506573485617,0.1932957758869562,0.3212986148065354,5991.872854471207,2.3527824878692627,2.3095457553863525,0.3089083255279871,,,,,7.172602901178092,7.259698172276765,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,7t61odv4,npboost,few_shot,4,rmse,0.1258173402105824,0.2621892877520649,0.1329750482895145,0.2717750303655895,9360.94306230545,1.4872868061065674,1.502535104751587,0.2565411821884111,,,,,9.486783020538232,9.614010065231728,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,91qltp5t,npboost,few_shot,4,rmse,0.1592294605394427,0.2832174390990121,0.1755169803112316,0.3161516396974214,13717.237584114077,1.1264252662658691,1.293379306793213,0.2800324179601453,,,,,9.028398364226032,9.154173125633095,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,95mduhwa,npboost,few_shot,4,rmse,0.2606171809957268,0.3907769313277264,0.2525160947672442,0.3473074214150241,4538.416701555252,2.580416440963745,2.7697689533233643,0.3693948982598317,,,,,7.759895147153077,7.38526713556151,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,cqf5ao9o,npboost,few_shot,4,rmse,0.1234020883045839,0.2580765141332852,0.1311124589561212,0.269639060149136,19043.165642499924,2.302011489868164,2.7109193801879883,0.2547348682721161,,,,,9.426986690657628,9.549960472620072,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,cy42lf78,npboost,few_shot,4,rmse,0.1437122944767555,0.2748047465112918,0.1463557010335532,0.2775663673609612,8262.942074775696,2.0956156253814697,2.168567180633545,0.2665907223793602,,,,,9.407523672992166,9.53850196395776,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,duhbg81o,npboost,few_shot,4,rmse,0.1268782121947642,0.2603025285130581,0.1338380396198385,0.2621255328208763,6533.721520900726,2.630209922790528,2.46264386177063,0.2541507646428961,,,,,9.416277039945944,9.561162472301776,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,eiyze1e7,npboost,few_shot,4,rmse,0.1368322385830825,0.2649442343205865,0.1426178589697567,0.2692363974634074,6006.773779392242,2.415583610534668,2.650176763534546,0.258122433317663,,,,,9.468222172544802,9.599877496751434,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,elxso7l7,npboost,few_shot,4,rmse,0.1444612821032491,0.2577916021803332,0.1536420399415297,0.268202611034439,4695.999398231506,0.9761860370635986,0.9428794384002686,0.2561400623222714,,,,,7.381539029683199,7.50087380468139,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,fhq2kreh,npboost,few_shot,4,rmse,0.133940120225542,0.2611129769733453,0.1405751803935195,0.2725621482449101,10204.25890994072,2.6631360054016118,2.3784632682800293,0.2587070996770619,,,,,9.429306482294468,9.562530492374618,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,fqhp78wv,npboost,few_shot,4,rmse,0.1272681127505356,0.2628963736976185,0.134214278700888,0.2715861977304243,5370.349232435226,2.265071153640747,2.23610782623291,0.2575567960194014,,,,,9.46420857312513,9.633620057282494,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,gwevz9yk,npboost,few_shot,4,rmse,0.1364014241802558,0.2723936034101485,0.1368778023256448,0.2759560446080221,5611.332058906555,2.2961597442626958,2.3708746433258057,0.2605634996872212,,,,,9.479825949513415,9.609240172471493,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,h27hndrz,npboost,few_shot,4,rmse,0.1461001541641321,0.2831414308838716,0.1578989626062447,0.2754772701010118,2854.589846611023,1.317004919052124,1.349365234375,0.2622651073063505,,,,,8.95286521547404,9.128317361477928,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,j89oqht6,npboost,few_shot,4,rmse,0.1262518709429194,0.2531588896942677,0.1291364055953857,0.2582658119932133,22287.69787287712,1.852312088012695,2.3425939083099365,0.2490901399195416,,,,,7.01318178478436,7.116327075960287,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,ks8f83wx,npboost,few_shot,4,rmse,0.142069340006689,0.2870522412703684,0.1340430461991368,0.2761144032998495,8997.205090999603,2.386089563369751,2.268438577651977,0.2608347338433516,,,,,9.491081411141163,9.6172811221043,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,mcld39ep,npboost,few_shot,4,rmse,0.1295367582326524,0.2562407424237047,0.1329221226801601,0.2590239092925792,12980.672382831572,1.547010898590088,1.6377229690551758,0.2468898480083407,,,,,8.688256997607017,8.803638830476963,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,nww3pbpm,npboost,few_shot,4,rmse,0.1426449210590191,0.2819207647291021,0.1319226892237986,0.271336056147327,5136.335361242294,1.7457597255706787,1.5931081771850586,0.2591852431115993,,,,,9.49311547422414,9.62338100730478,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,pfazbae9,npboost,few_shot,4,rmse,0.143529636029447,0.2664811340612933,0.141815342091701,0.2632074564696923,10623.35460782051,1.7504379749298096,1.9750444889068604,0.256689792194695,,,,,9.037736033584382,9.194953635507735,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,r5c3i33i,npboost,few_shot,4,rmse,0.2768592814649089,0.4362243643650222,0.2562378157726326,0.3581338836273189,3962.79332947731,2.510916948318481,2.602968454360962,0.3922293604461336,,,,,6.7274664180116375,6.743591307968687,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,tqdhxn61,npboost,few_shot,4,rmse,0.1287677791413296,0.2618209756638998,0.133143155133955,0.2682928813934424,10324.521978616714,2.3411831855773926,2.34969711303711,0.2558499335818912,,,,,9.45210020139326,9.58240658770599,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,vb4iv3bs,npboost,few_shot,4,rmse,0.14506852310695,0.2589308299372066,0.1533656585218495,0.2606151815543617,4259.8924036026,1.368194580078125,1.352992057800293,0.2550995068128405,,,,,4.609751036309332,4.883954333513516,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,,,,
npboost-few_shot-log_price-seed4,wl7igrj9,npboost,few_shot,4,rmse,0.1255493155758032,0.2562727133568196,0.1305121071408509,0.2669510728748013,14765.33018898964,2.35579252243042,2.6339588165283203,0.253561280661254,,,,,9.388790846650569,9.520329852369583,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,07dj59no,anpboost,in_context,0,rmse,0.1767904049725389,0.3289166230269628,0.1602586917910714,0.2972486552282955,13481.43381881714,21.24699330329895,21.360016107559204,0.2938184731261325,,,,,8.839143793104665,9.004124548263936,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,1uh01qln,anpboost,in_context,0,rmse,0.130853501153326,0.2736693557903659,0.1315049641148978,0.2730252674796848,15578.833086252213,10.674185276031494,10.854223489761353,0.2664383640304585,,,,,9.342598668870991,9.341624115262947,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,1utfhvm5,anpboost,in_context,0,rmse,0.1234356455708042,0.2599825226237179,0.1230881039122255,0.2629736731895896,14820.45929288864,10.209006309509276,11.341529607772827,0.2571731176901495,,,,,9.352704592767878,9.356922184716405,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,1wkcfeoi,anpboost,in_context,0,rmse,0.1572805189720107,0.318504183995001,0.1214572487420204,0.2630109058664511,6569.208384752274,11.257872819900513,11.743994951248167,0.2571026997148304,,,,,9.352800764491736,9.38946374224171,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,42bmy4vl,anpboost,in_context,0,rmse,0.1279673651768827,0.2659899629155047,0.1252367603934937,0.2625625635302828,20868.163143396378,11.57986855506897,10.032027244567873,0.2580075428526505,,,,,7.226689554686531,7.224464057228213,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,4ea1w8wc,anpboost,in_context,0,rmse,0.1675687740938536,0.2963093478199101,0.1717847245437313,0.2762133590868083,4852.990713119507,11.639892578125,11.316394567489624,0.2718918262637519,,,,,5.930805564526093,6.227079085755837,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,6yzndq29,anpboost,in_context,0,rmse,0.1369925227526614,0.2802903159323668,0.127964638520325,0.2748345196848444,6301.740025758743,10.779664993286133,11.20525884628296,0.2673717097925841,,,,,9.56888431328249,9.572126749435576,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,94ru8dss,anpboost,in_context,0,rmse,0.1177273582799939,0.2583207782951868,0.1194654654418588,0.2612053504113004,11590.254032611849,11.387428998947144,11.506057024002075,0.2544307776059212,,,,,9.414350681727054,9.421851939791267,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,adhsdhdm,anpboost,in_context,0,rmse,0.1283753084072781,0.2659520929066252,0.1376482124035607,0.2701976456934729,5542.668128490448,11.782974004745483,11.441235303878784,0.2649289649122719,,,,,9.248196766161024,9.22950667300708,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,c7i0b0la,anpboost,in_context,0,rmse,0.122199044233817,0.2604305764983541,0.1230170466747016,0.2653834290766065,12264.79848575592,11.233689546585085,11.05055856704712,0.2583822547632353,,,,,9.531615397272498,9.53535286843649,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,cb9j1g6k,anpboost,in_context,0,rmse,0.2271712633036383,0.2956389112543129,0.2421650564067116,0.296585994063327,2996.61149263382,10.214452028274536,11.320693731307983,0.2915700420103655,,,,,2.883585947327556,4.707153006117267,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,irbriofu,anpboost,in_context,0,rmse,0.127766554496583,0.2641585006592828,0.1322192367286437,0.2631170204650533,13913.654702425005,10.599210500717165,10.2300066947937,0.2620839321732356,,,,,7.618344398295352,7.608100871088572,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,iu7g7d1i,anpboost,in_context,0,rmse,0.169326382289904,0.311491384380409,0.1552676780174786,0.2821441942944254,3446.88365650177,10.345749378204346,10.41288709640503,0.2787952395033463,,,,,9.190574123010888,9.267093459329953,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,k1jhjizi,anpboost,in_context,0,rmse,0.126763905238743,0.2806846631135852,0.1237832050692176,0.2654030474781664,5126.2929491996765,11.065455198287964,11.275195598602297,0.2595989632129175,,,,,9.71649532148318,9.70575371414306,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,kr627d4h,anpboost,in_context,0,rmse,0.1211771175749319,0.2677040143169644,0.1241921729413325,0.2758884078364962,15904.567062139511,10.830585241317747,11.163471937179564,0.2659763890557083,,,,,9.382652153993046,9.392103296984272,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,kt04iem5,anpboost,in_context,0,rmse,0.1166994569658537,0.2566106727618403,0.1199771391751443,0.2625148968652684,16092.869244098663,11.33763313293457,11.706524133682253,0.2550134675177459,,,,,9.51207313416606,9.515937476275417,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,lzvxvks2,anpboost,in_context,0,rmse,0.1243571849794021,0.2583858750560849,0.1296774391738487,0.2606431824120463,12935.219323158264,8.21163558959961,8.066251039505005,0.2546080668168838,,,,,8.931131968946573,8.936087880594895,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,n2ms1hyx,anpboost,in_context,0,rmse,0.1244242143066053,0.265909883686304,0.1256270992614658,0.2698677021121451,13878.298331737518,11.230928659439089,11.272879123687744,0.2619651407858087,,,,,9.330783130689824,9.341302902201685,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,njcefjuz,anpboost,in_context,0,rmse,0.1573253318800028,0.2956967377876011,0.1600756007833996,0.290871121125871,5121.780699729919,10.960699081420898,11.448652267456056,0.288504689520316,,,,,8.797987219281033,9.005919839471842,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,nn2t8rhi,anpboost,in_context,0,rmse,0.136037309290999,0.2776978739497515,0.1323018592742354,0.2730655234077072,4689.621739625931,11.802223443984984,11.294244527816772,0.2651550905034045,,,,,9.356681935097466,9.344175509716552,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,nzgxln8y,anpboost,in_context,0,rmse,0.1239761419087052,0.2681851513418292,0.1275238769948161,0.2746082519009341,9040.182188034058,8.916212797164917,9.800702810287476,0.2676005775353428,,,,,9.573857400257356,9.576600939170874,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,q7fbk3ru,anpboost,in_context,0,rmse,0.137129093174707,0.270494359233328,0.1382308811782189,0.2707261400088377,6737.099308729172,13.568641662597656,13.886384963989258,0.2649248390422737,,,,,8.084991923720628,8.428308617256457,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,rk017619,anpboost,in_context,0,rmse,0.1258851372258381,0.2755528667034936,0.1251121332137116,0.2718089596887567,6784.5656361579895,11.452793598175049,11.040600061416626,0.2676263630819096,,,,,9.590005089277122,9.592492227054906,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,s0nj95mf,anpboost,in_context,0,rmse,0.1787428686147265,0.2888969361490342,0.1874087974129266,0.2885921386838249,7304.0532302856445,10.917949676513672,10.208980321884155,0.2831367368653213,,,,,6.094504327971214,6.2552528757339,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,s2cau9we,anpboost,in_context,0,rmse,0.1194408599173872,0.2547871565518089,0.121287577858142,0.2592780138494522,10621.031455039978,10.461966276168823,11.649653911590576,0.2537005336388672,,,,,8.96818218073118,8.940636899764401,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,t4ugkpsw,anpboost,in_context,0,rmse,0.180853052113874,0.315854023927766,0.1744582531275267,0.288476642690944,7915.716678857803,8.887335777282715,8.960084199905396,0.2858325711975864,,,,,7.82294241984365,7.87861771991076,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,vvglavq3,anpboost,in_context,0,rmse,0.1323069057985739,0.2839955701634542,0.1306926028865392,0.2822126666755381,7903.667195558548,11.160687923431396,11.289516925811768,0.276832404272107,,,,,9.58997665602046,9.593194463055026,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,xbmvds5u,anpboost,in_context,0,rmse,0.1232769172496113,0.2713999569952668,0.1270934915902102,0.273233094707834,15128.129513978958,10.888951063156128,10.723937749862673,0.2688699268258676,,,,,9.027156346870768,9.055355054930953,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,ya383scm,anpboost,in_context,0,rmse,0.1335619469563657,0.2578581318647358,0.1425191433844224,0.2611516538161181,8536.867422819138,12.541056156158447,13.848414182662964,0.2557368486636302,,,,,4.7505821907746455,4.532782241677128,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,ymunxuhg,anpboost,in_context,0,rmse,0.1389729134667914,0.2534909920472002,0.1546752972232802,0.2580867206232762,7418.042779684067,11.683600187301636,11.5447518825531,0.2530739163149733,,,,,5.948513857991475,5.905495526769559,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,youq4axb,anpboost,in_context,0,rmse,0.131326048169153,0.2788029411265345,0.125667186045848,0.2700055156125885,5759.684871673584,7.609010696411133,8.521367311477661,0.2639772759210393,,,,,9.597552149413309,9.600738631609644,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed0,yt6g8e0n,anpboost,in_context,0,rmse,0.1216813515430202,0.2683848901164721,0.123722593433347,0.268833553125369,5685.344201564789,11.288851499557495,11.129597425460815,0.2631946292605657,,,,,9.41211773999428,9.401853153226844,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,1nio6jr7,anpboost,in_context,1,rmse,0.1640766911560442,0.3094246102231214,0.1616743073821047,0.2995549633559848,10625.660785198212,9.230831384658812,8.891309261322021,0.2996611426098868,,,,,8.946798059079459,9.10100100177828,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,2gqooqhm,anpboost,in_context,1,rmse,0.1264180050611996,0.2692305750809351,0.1253081535740265,0.2700280656882079,7211.938788890839,11.340706825256348,11.38329815864563,0.2658246265303943,,,,,9.582986960077978,9.582636733052174,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,2h5j1qbk,anpboost,in_context,1,rmse,0.1221814318029229,0.2691705625717875,0.1213507123574885,0.2675372338020439,14431.877276182177,10.760744094848633,11.266232967376707,0.2656109887978557,,,,,9.351410773390729,9.37043262314789,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,4bsm9deb,anpboost,in_context,1,rmse,0.1211872123670472,0.2592672586189732,0.1215131932473711,0.2603857709055274,7782.854911804199,11.164244651794434,11.37408185005188,0.2547833883122589,,,,,9.360956321858584,9.377855868207346,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,5yrhz4az,anpboost,in_context,1,rmse,0.1263413641851618,0.2724408881585289,0.1233009857950577,0.2688813203904083,9341.716294765472,11.435896635055542,11.383615970611572,0.2676368671818764,,,,,9.574532010974336,9.575814013528712,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,8pofd48m,anpboost,in_context,1,rmse,0.1656226452012822,0.3027890208105641,0.1575109585769105,0.2842081998261148,3079.2880413532257,10.709454774856567,11.37550950050354,0.2828936492363325,,,,,9.184272976047458,9.299511097220812,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,
anpboost-in_context-log_price-seed1,9xvohag3,anpboost,in_context,1,rmse,0.1358224467134862,0.2776568480830996,0.1333149834072756,0.2772461773948113,3110.7744677066803,11.287979125976562,11.38733720779419,0.2721465083564942,,,,,9.195576764006663,9.18359185752492,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,
